SRR1702405,PRJNA267206,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1703884,PRJNA267518,Amplicon,NULL,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1703885,PRJNA267520,Amplicon,10750,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1703886,PRJNA267634,Amplicon,9761,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1703887,PRJNA267637,Amplicon,10288,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1703888,PRJNA267653,Amplicon,617,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1703889,PRJNA267655,Amplicon,10200,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR1703890,PRJNA267763,Amplicon,8406,Italy,NULL,NULL,NULL,NULL,D003550,0,1
SRR5715143,PRJNA298846,Amplicon,325964,Australia,NULL,4.66,NULL,NULL,D003550,1,1
SRR5715144,PRJNA298846,Amplicon,269400,Australia,NULL,2.35,NULL,NULL,D003550,1,1
SRR5715145,PRJNA298846,Amplicon,275474,Australia,NULL,3.43,NULL,NULL,D003550,1,1
SRR5715146,PRJNA298846,Amplicon,82920,Australia,NULL,3.29,NULL,NULL,D003550,1,1
SRR5715147,PRJNA298846,Amplicon,119285,Australia,NULL,2.66,NULL,NULL,D003550,1,1
SRR5715148,PRJNA298846,Amplicon,70929,Australia,NULL,3.86,NULL,NULL,D003550,1,1
SRR5715149,PRJNA298846,Amplicon,117379,Australia,NULL,0.94,NULL,NULL,D003550,1,1
SRR5715150,PRJNA298846,Amplicon,113119,Australia,NULL,13.86,NULL,NULL,D003550,1,1
SRR5715151,PRJNA298846,Amplicon,176095,Australia,NULL,1.5,NULL,NULL,D003550,1,1
SRR5715152,PRJNA298846,Amplicon,86274,Australia,NULL,6.19,NULL,NULL,D003550,1,1
SRR5715153,PRJNA298846,Amplicon,133109,Australia,NULL,11.55,NULL,NULL,D003550,1,1
SRR5715154,PRJNA298846,Amplicon,129348,Australia,NULL,3.63,NULL,NULL,D003550,1,1
SRR5715155,PRJNA298846,Amplicon,102581,Australia,NULL,5.86,NULL,NULL,D003550,1,1
SRR5715156,PRJNA298846,Amplicon,80230,Australia,NULL,7.12,NULL,NULL,D003550,1,1
SRR5715157,PRJNA298846,Amplicon,210367,Australia,NULL,5.72,NULL,NULL,D003550,1,1
SRR5715158,PRJNA298846,Amplicon,57603,Australia,NULL,2.76,NULL,NULL,D003550,1,1
SRR5715159,PRJNA298846,Amplicon,98382,Australia,NULL,17.33,NULL,NULL,D003550,1,1
SRR5715160,PRJNA298846,Amplicon,96003,Australia,NULL,11.54,NULL,NULL,D003550,1,1
SRR5715161,PRJNA298846,Amplicon,165299,Australia,NULL,3.86,NULL,NULL,D003550,1,1
SRR5715162,PRJNA298846,Amplicon,250349,Australia,NULL,5.06,NULL,NULL,D003550,1,1
SRR5715163,PRJNA298846,Amplicon,293413,Australia,NULL,16.05,NULL,NULL,D003550,1,1
SRR5715164,PRJNA298846,Amplicon,215945,Australia,NULL,8.63,NULL,NULL,D003550,1,1
SRR5715165,PRJNA298846,Amplicon,342917,Australia,NULL,13.96,NULL,NULL,D003550,1,1
SRR5715166,PRJNA298846,Amplicon,191022,Australia,NULL,3.06,NULL,NULL,D003550,1,1
SRR5715167,PRJNA298846,Amplicon,270595,Australia,NULL,10.47,NULL,NULL,D003550,1,1
SRR5715168,PRJNA298846,Amplicon,208584,Australia,NULL,5.01,NULL,NULL,D003550,1,1
SRR5715169,PRJNA298846,Amplicon,194332,Australia,NULL,3.75,NULL,NULL,D003550,1,1
SRR5715170,PRJNA298846,Amplicon,291550,Australia,NULL,8.55,NULL,NULL,D003550,1,1
SRR5715171,PRJNA298846,Amplicon,189695,Australia,NULL,1.91,NULL,NULL,D003550,1,1
SRR5715172,PRJNA298846,Amplicon,251457,Australia,NULL,1.39,NULL,NULL,D003550,1,1
SRR5715173,PRJNA298846,Amplicon,96616,Australia,NULL,9.82,NULL,NULL,D003550,1,1
SRR5715174,PRJNA298846,Amplicon,490728,Australia,NULL,3.14,NULL,NULL,D003550,1,1
SRR5715175,PRJNA298846,Amplicon,281194,Australia,NULL,12.4,NULL,NULL,D003550,1,1
SRR5715176,PRJNA298846,Amplicon,283319,Australia,NULL,5.8,NULL,NULL,D003550,1,1
SRR5715177,PRJNA298846,Amplicon,495880,Australia,NULL,3.92,NULL,NULL,D003550,1,1
SRR5715178,PRJNA298846,Amplicon,551016,Australia,NULL,14.31,NULL,NULL,D003550,1,1
