"D001172","820","species","19","1","1.05263157894737","89","93.6842105263158"
"D001172","820","species","21","1","1.05263157894737","90","94.7368421052632"
"D001172","820","species","23","1","1.05263157894737","91","95.7894736842105"
"D001172","820","species","25","2","2.10526315789474","93","97.8947368421053"
"D001172","820","species","27","0","0","93","97.8947368421053"
"D001172","820","species","29","0","0","93","97.8947368421053"
"D001172","820","species","31","0","0","93","97.8947368421053"
"D001172","820","species","33","1","1.05263157894737","94","98.9473684210526"
"D001172","820","species","35","0","0","94","98.9473684210526"
"D001172","820","species","37","0","0","94","98.9473684210526"
"D001172","820","species","39","0","0","94","98.9473684210526"
"D001172","820","species","41","0","0","94","98.9473684210526"
"D001172","820","species","43","0","0","94","98.9473684210526"
"D001172","820","species","45","0","0","94","98.9473684210526"
"D001172","820","species","47","1","1.05263157894737","95","100"
"D001172","46503","species","1","70","87.5","70","87.5"
"D001172","46503","species","3","9","11.25","79","98.75"
"D001172","46503","species","5","1","1.25","80","100"
